xB,yB
50.0,0.0
55.7719982166002,0.0
51.12171773899252,-3.6514187503310365
46.050087396691325,-2.236664901226704
40.66982596046176,-2.229951484525011
35.01881010502915,-2.4335332201911397
31.159118957755304,-6.467830408320782
25.77528197567448,-6.689724624623975
24.70981589675865,-0.8216593936056888
26.3479719205447,3.9538160025521023
31.92144156704287,2.8507044660268894
36.089066662091405,-0.405811228541451
34.48701276553146,-5.350641393355522
28.53947318169279,-4.718621651809665
23.02786101745472,-2.908721683064998
26.32095621146822,1.91213260531338
32.25226244018486,2.5123260204134557
37.12240411906698,1.2185248227177323
37.811023287336894,-4.402355084506385
33.482704943521966,-0.8233380724263921
30.90395956006644,3.582710670516349
25.547660166222915,5.330780672983606
28.12234134347707,0.557778383568043
33.0320308439928,-1.7418330413930403
37.76778217204877,-4.152459605033048
33.31636040721476,-1.1303831343516602
30.598093126594595,3.9027821751356675
32.12986883986449,8.81067056364114
37.56478984815909,6.360764089075211
39.22669942178448,1.5566395594586515
39.212364132196335,-4.402905921681328
34.16566549986501,-2.2469658482638315
32.60355649917098,2.975929705361025
32.41963729312886,8.820051934746084
36.334533764638806,12.44605803527935
40.872887823920614,10.128008221633324
41.186864634326845,4.590042237802733
37.14377917074898,0.4471715227040072
32.11380883837104,-0.3736598570101298
33.818560347811605,4.839806988386227
35.692364944049416,9.678024886229906
41.2977659351527,7.929983264904275
46.816520887828005,7.466749081932446
42.64548538958453,4.063148096559006
37.571691446874304,2.528571715483335
32.834446972587585,5.009694050037601
37.034717164938556,8.155215389708022
41.988211129586716,11.391727404356327
40.967296982026774,6.408031511329382
37.90239481020055,2.0653653412207094
32.82620285677337,2.0589972877249774
32.14359057492371,7.174235435080371
34.34888890522468,12.007025881429279
40.138559332418005,10.9244737913471
41.54151758065373,5.756089193599091
37.275315898926586,2.2028902788260702
32.22915834779367,1.6833465589929295
29.73577986346005,6.572323292229642
31.746700954061527,12.064677774873097
37.201250242487035,10.511920473655774
37.70201749423784,4.976312619668754
37.10344738632804,-0.7160556049146436
32.72641058941743,3.305363757694619
30.94309641498501,8.908910304916684
36.00291787379962,7.341495889555948
38.74537238385673,2.6669595833528525
39.321963954135505,-2.8837680521366833
35.60273413962601,-6.700827690013693
34.30162652364856,-1.4664241217497551
31.06506115050214,2.6422542274499694
32.77881499592127,7.783721627742433
38.601256826195716,7.855002297768241
39.36662953755642,2.6585736023842417
37.6559451893802,-2.441788752075851
33.54047193666504,1.5708479641803024
31.804497142909497,6.315129132810831
33.67358735683509,11.264208658012826
38.11461150337315,13.583817388394417
37.72707230210019,7.97386871896704
34.16866643739599,3.5361827636007694
29.55374307423105,5.792897507016486
26.366069588950754,10.455651593980528
27.118214711856137,16.162918209684527
32.34655762236977,13.557357996421382
35.132854224231146,8.44113779669442
33.971748988571065,3.2917156785476225
28.355577857904986,2.8637363012673855
27.143528060658767,8.106925687109786
25.280778706252946,13.248341697995901
29.406501590912942,16.940825976295077
34.11960089902688,14.370529594210616
30.917754549694557,9.751341044841228
27.48708879872352,4.9227087421657405
29.969854240920583,9.84235498715886
34.7337602943892,13.172115129787539
39.13187100089764,17.047771417647418
39.94607514390527,11.156133432573219
39.63797793575774,5.506419595322145
34.414672292086394,6.785219140149687
32.325726232710934,11.669307480038427
37.13835628411327,13.984849939534516
42.47409761876087,14.090190597637433
46.80548956871819,11.364394621178455
42.443283434404236,7.463980262112497
36.89979123890981,8.045608506934151
32.409791575648796,11.12956903709976
34.23674389217962,16.357359592739996
38.194112038442476,13.021906734946748
37.56781875101582,7.648523643178183
35.12876164366717,2.5089930188726717
32.44803716969331,7.477353207883354
29.350613940577993,12.371655938301366
34.340504845618355,11.936327741552825
39.53491283530036,9.073129279548972
42.41720052502275,4.110359478934972
37.030978173218564,4.23391811766791
32.941694359368334,7.154798045098896
28.190965978999415,9.257784724284951
26.02035246677845,14.240810397147067
30.8368164220002,12.711365559353965
35.842800095841916,11.33985813063703
38.51791646816257,6.248748038707186
33.8720257394767,3.4302121571159443
28.19856992560444,1.899472850123092
29.22637138396142,7.693696170939333
32.74865785240453,12.335119483100236
37.20182481300758,9.069693106941635
40.43900284628874,4.757266057611677
36.43048117382927,1.448616611218239
31.078405392194487,2.370764655307252
26.69059360477313,5.3704506864241015
27.147290251448176,10.754654810857176
32.93961834820482,12.228189712817889
37.25236725623366,8.364062581975269
34.50619684979204,3.904047953910359
29.149574707738957,2.078532582617978
24.15530248226859,4.036251442310068
24.189164976684634,9.93505984134594
28.081790030331604,13.445030716986981
30.23315752952127,7.953132908172367
32.231673039672394,3.0209947940321404
27.474637181024576,-0.08009069187624807
23.92125097184455,4.456037046259564
24.366168855091495,10.195979964600333
29.769407052423986,11.82547178832071
34.6091072561527,9.770441384047057
33.261267305213444,4.526047781817767
29.080795636650734,1.7117710349786819
23.352674242183323,3.355494173237951
25.600058503302552,8.767625011231074
31.47677185218714,9.532646049156416
32.822558873593486,3.83994713047801
31.580511053912193,-1.2326187592326523
25.98567676211494,0.3190380721089019
22.187643416936908,4.712344177713292
25.175515244173905,8.832332617690826
30.360989201499308,8.633595147629437
31.189072082976494,3.571497637971734
28.592799060206563,-1.0061004368081212
22.77490750595977,-0.9541573571276388
19.85198581994139,3.568935295806792
25.151493329717105,3.8466647851268845
30.88033007937275,4.970064701303277
35.192386421872975,0.8325363977479423
30.14926935792038,0.42108213345200446
25.963230096510923,4.140341706936083
24.044175964417175,9.088885615245736
30.01144851228379,9.289306198825301
31.90643303288814,3.9887870973197783
29.094427986711825,-0.7496272200026484
25.137896642679813,2.7746805311461245
27.746026152300015,7.760418243290069
31.293466998204558,11.434673173034737
37.141847998339735,11.316617139154669
35.61765489268763,6.393748524168045
32.27219069497045,1.4136921139716971
28.823705801447,5.070940462588197
24.888960494255443,9.496801665637218
25.896743440079554,14.935953105873436
31.444019305925348,14.740249536718782
33.670432692678816,9.881024201905747
35.969749531367164,5.085229910164178
30.920659728006555,3.648768496845577
25.738105058208607,3.909109677627075
21.84105766993141,8.261092030955874
26.5867038601589,11.641415716085978
32.148530862041014,13.476653489367603
30.06541720501299,8.200523388471403
24.63324488333727,7.321102305061016
18.682142162345905,7.416363715508963
22.595629222756312,11.215481241384722
27.79962592886361,8.489840770076524
30.520780458961955,3.833719973480905
25.912300028494705,0.7330082011349468
21.349723785181478,3.3239254424645766
18.904185270830187,8.154608518561318
21.481342525522464,13.032295801017773
26.578061916737738,13.014179381429642
24.684415172474715,8.0242271434305
22.525667657044615,3.349398293782887
17.83147286383385,5.51057299877046
15.12097754066706,9.718695334903568
18.523047934990945,13.7246866429544
23.48214908148759,14.567666638932407
27.114620751863857,10.753750591887693
24.363530804632862,5.821710980023508
18.963395296723967,7.738773920001405
17.706047768350025,13.423986339395448
22.884305308856092,13.117943590153562
28.072480422501236,14.677540823500589
23.99555487960865,11.459464036931823
20.596552090403826,7.54056657955335
15.127144480690916,6.493754655393979
11.974121533348189,10.927870254017535
12.975635155113421,16.366485874710627
17.808622177043212,19.251878872730543
17.797159826179055,13.631797048469743
16.258002349065016,8.46855804553113
10.70998380596509,8.778893664851722
10.562111694967495,14.5783035337622
12.705340767982822,19.54596427983666
17.285498485727004,15.823388665046473
16.71902404497712,10.102421969465663
13.325570867241378,5.542331720840485
10.929768966091041,10.655613123469433
8.642069159744329,15.261976911730018
6.5940185102348945,20.58076705490295
9.873159777774006,16.653397503529057
14.139807500846324,13.273877515977732
15.757846917088814,7.558351299611922
10.062378744278124,6.3734675822439595
8.426706304219298,11.304834090766825
4.111221483774276,14.83252094329826
2.440336069776023,19.609555404207168
4.624492800343619,14.273780441096715
8.413611128794994,10.949242930816366
4.938103836687389,6.406382880553271
-0.13892996499813925,6.005358842803191
-2.790528554828052,10.403436614549992
2.5914125406825077,11.028096502782438
6.216533198005659,7.301986195764291
6.4631697909675685,1.869034384503979
0.6506615293159372,2.630925711734972
0.28332109867116084,8.348122474469998
4.85814715267034,11.724013425186287
8.564216089675092,7.103736989291356
11.121301793802527,1.8145084640910705
5.258509656417481,1.7378728631849945
0.4628204970214158,4.2690008207192065
-4.891931196159343,5.5903274585537455
-0.1369495848451736,8.3307575009987
5.253619088668119,7.825407825675289
3.8819845774421435,2.5868889239108546
-0.2089890387206741,-1.3296927726955143
-4.167889746513879,1.7734235378949084
-3.059938764918383,7.422999220224647
0.18075348976224204,11.382646033528662
5.859844022222276,12.23044985546838
4.572367697890652,7.182479605379186
-0.16084308757957722,9.968008565450031
-4.437576776402709,12.752550860975205
0.5292706929779722,11.538204360901931
6.088205487439868,12.889528665628394
11.83633894755032,12.903432856889948
7.273013459947843,15.468101829154577
1.975784473068848,15.68062411190085
-3.48545506322293,14.5003086582475
0.17156014662588204,9.930172219029028
5.907386441799522,9.042114646914838
11.62495719153226,8.183350996857579
8.59058383099617,13.059608923523925
5.024787403544597,17.71610700644571
-0.14326095510403292,17.40031090610865
-3.9051309494256436,12.881846153467173
-1.926040228264289,7.907475616170633
2.715802339121865,10.794821746691362
2.961646289946601,16.20904704830602
2.548074335561802,21.478707613194857
-0.5153083492519475,25.891949108037966
0.3826866855623099,20.23793256648037
2.854741950220947,15.427053813245987
6.716550696148188,11.255157130116281
1.3043263601706894,13.445506397311203
2.6292222805359846,18.48656101512152
3.8894229724924347,24.291399316090835
-0.54324558219517,20.25585482418832
0.18464837968044812,14.892380455954052
5.791871432468023,12.781023423845264
10.523500214782704,15.206445526760788
8.601620493969094,20.594470659516276
3.9872283379740816,23.850499964018223
-1.5782611538593043,21.705639983399745
2.5030389608395796,17.401424502646222
7.444523028405036,20.66928128872206
8.545421410628594,26.059371380145834
7.9206144308614075,31.103932049115187
2.8898974585871287,29.338694912720882
5.7863993809379055,24.89630287179159
11.369089003645325,25.11187977417863
16.49570144012891,22.141966445540728
12.963691651208382,26.062644404025576
7.1102733456006835,25.45292849378686
3.1375886932578734,21.42273628436637
7.002254055647819,18.04898417899675
11.85889143574787,15.963125688007167
14.347362137225796,21.240708459033637
13.142000577047948,26.956678305350344
8.17581749672072,28.51415239274648
7.36998395462498,23.412912549823634
3.2791390487238345,19.195378878036152
8.092931331649039,17.536137642733134
13.128136279779042,16.304972479835094
13.629968473283812,21.31181863595273
12.13509493084209,26.938909812965434
7.267283883393334,29.28136167414312
2.617955278978802,26.054880639033684
6.849625684351404,22.819675404882524
12.478684454563766,21.755568353285874
14.556478892876516,26.569018797971445
12.593129041394098,31.89137137163369
9.325240780043764,36.07125298472917
9.181857306984142,30.924927367372995
13.741199237980183,27.437681694263468
19.504068302375195,25.881165376161153
24.137401759238525,28.9001704573212
24.05035013859847,33.90672080408583
20.907464333479684,37.916162185550576
19.014304893764503,33.165216090969395
18.97297069050124,27.32586595366735
19.89046583554223,21.809570122560682
20.898817658206852,27.456447230005146
